run,user_id,bytes_transmitted,throughput_bps,throughput_mbps
Scenario1-19-20250707-22:31:28-965880,9,3136830.0,456266.1818181818,0.45626618181818185
Scenario1-1-20250707-22:31:25-965771,0,3137369.0,456344.58181818185,0.4563445818181818
Scenario1-1-20250707-22:31:25-965771,1,3124435.0,454463.2727272727,0.4544632727272727
Scenario1-1-20250707-22:31:25-965771,2,3152310.0,458517.8181818182,0.4585178181818182
Scenario1-1-20250707-22:31:25-965771,3,3117279.0,453422.4,0.4534224
Scenario1-1-20250707-22:31:25-965771,4,3141314.0,456918.4,0.4569184
Scenario1-1-20250707-22:31:25-965771,5,3146065.0,457609.45454545453,0.45760945454545454
Scenario1-1-20250707-22:31:25-965771,6,3141967.0,457013.38181818184,0.45701338181818185
Scenario1-1-20250707-22:31:25-965771,7,3141113.0,456889.16363636364,0.4568891636363636
Scenario1-1-20250707-22:31:25-965771,8,3133412.0,455769.0181818182,0.4557690181818182
Scenario1-1-20250707-22:31:25-965771,9,3116164.0,453260.2181818182,0.4532602181818182
Scenario1-2-20250707-22:31:25-965773,0,3161568.0,459864.43636363634,0.45986443636363633
Scenario1-2-20250707-22:31:25-965773,1,3144410.0,457368.7272727273,0.4573687272727273
Scenario1-2-20250707-22:31:25-965773,2,3158051.0,459352.87272727274,0.45935287272727277
Scenario1-2-20250707-22:31:25-965773,3,3145720.0,457559.2727272727,0.4575592727272727
Scenario1-2-20250707-22:31:25-965773,4,3135744.0,456108.2181818182,0.4561082181818182
Scenario1-2-20250707-22:31:25-965773,5,3144827.0,457429.38181818184,0.4574293818181818
Scenario1-2-20250707-22:31:25-965773,6,3133086.0,455721.6,0.4557216
Scenario1-2-20250707-22:31:25-965773,7,3138611.0,456525.2363636364,0.4565252363636364
Scenario1-2-20250707-22:31:25-965773,8,3121483.0,454033.89090909093,0.4540338909090909
Scenario1-2-20250707-22:31:25-965773,9,3142642.0,457111.56363636366,0.4571115636363637
Scenario1-3-20250707-22:31:25-965774,0,3127853.0,454960.43636363634,0.45496043636363637
Scenario1-3-20250707-22:31:25-965774,1,3130210.0,455303.2727272727,0.4553032727272727
Scenario1-3-20250707-22:31:25-965774,2,3134740.0,455962.1818181818,0.4559621818181818
Scenario1-3-20250707-22:31:25-965774,3,3149723.0,458141.5272727273,0.4581415272727273
Scenario1-3-20250707-22:31:25-965774,4,3116791.0,453351.41818181815,0.4533514181818182
Scenario1-3-20250707-22:31:25-965774,5,3141662.0,456969.0181818182,0.4569690181818182
Scenario1-3-20250707-22:31:25-965774,6,3120395.0,453875.63636363635,0.45387563636363637
Scenario1-3-20250707-22:31:25-965774,7,3123064.0,454263.85454545455,0.45426385454545454
Scenario1-3-20250707-22:31:25-965774,8,3133670.0,455806.54545454547,0.45580654545454546
Scenario1-3-20250707-22:31:25-965774,9,3128215.0,455013.0909090909,0.45501309090909087
Scenario1-4-20250707-22:31:25-965775,0,3142319.0,457064.58181818185,0.4570645818181818
Scenario1-4-20250707-22:31:25-965775,1,3147355.0,457797.0909090909,0.4577970909090909
