run,system_bytes,system_throughput_bps,system_throughput_mbps
Scenario2-333-20250707-23:26:44-997861,54934518.0,7990475.345454546,7.990475345454546
Scenario2-334-20250707-23:26:47-997886,54979996.0,7997090.327272727,7.997090327272727
Scenario2-335-20250707-23:26:47-997891,55083172.0,8012097.745454545,8.012097745454545
Scenario2-336-20250707-23:26:48-997896,55131784.0,8019168.581818182,8.019168581818182
Scenario2-337-20250707-23:28:24-997985,54965325.0,7994956.363636363,7.994956363636363
Scenario2-338-20250707-23:28:27-998024,55062360.0,8009070.545454546,8.009070545454545
Scenario2-339-20250707-23:28:27-998029,55043348.0,8006305.163636364,8.006305163636364
Scenario2-321-20250707-23:26:28-997699,55035911.0,8005223.418181818,8.005223418181817
Scenario2-322-20250707-23:26:28-997700,54938149.0,7991003.490909091,7.991003490909091
Scenario2-323-20250707-23:26:29-997713,55001510.0,8000219.636363637,8.000219636363637
Scenario2-324-20250707-23:26:31-997729,55033853.0,8004924.072727272,8.004924072727272
Scenario2-325-20250707-23:26:31-997734,55043568.0,8006337.163636364,8.006337163636363
Scenario2-326-20250707-23:26:35-997766,55060580.0,8008811.636363637,8.008811636363637
Scenario2-327-20250707-23:26:35-997772,55026049.0,8003788.945454545,8.003788945454545
Scenario2-328-20250707-23:26:37-997789,55112429.0,8016353.30909091,8.01635330909091
Scenario2-329-20250707-23:26:38-997806,54901238.0,7985634.618181818,7.985634618181818
Scenario2-340-20250707-23:28:31-998046,54996004.0,7999418.763636364,7.999418763636363
Scenario2-350-20250707-23:28:44-998121,55112373.0,8016345.163636364,8.016345163636364
Scenario2-351-20250707-23:28:45-998129,55205301.0,8029861.963636364,8.029861963636364
Scenario2-352-20250707-23:28:47-998134,55009245.0,8001344.7272727275,8.001344727272727
Scenario2-353-20250707-23:28:48-998140,54957717.0,7993849.745454545,7.993849745454545
Scenario2-354-20250707-23:28:48-998145,54956271.0,7993639.418181818,7.993639418181818
Scenario2-355-20250707-23:28:51-998153,55031789.0,8004623.8545454545,8.004623854545455
Scenario2-356-20250707-23:28:51-998158,55115838.0,8016849.163636364,8.016849163636364
Scenario2-357-20250707-23:28:53-998164,54948338.0,7992485.527272727,7.992485527272727
Scenario2-358-20250707-23:28:55-998172,55072908.0,8010604.8,8.0106048
Scenario2-359-20250707-23:28:57-998178,55041991.0,8006107.781818182,8.006107781818182
Scenario2-341-20250707-23:28:31-998051,55026895.0,8003912.0,8.003912
Scenario2-342-20250707-23:28:32-998059,54967816.0,7995318.69090909,7.99531869090909
Scenario2-343-20250707-23:28:33-998078,55020049.0,8002916.218181818,8.002916218181818
Scenario2-344-20250707-23:28:34-998086,55064979.0,8009451.490909091,8.009451490909091
Scenario2-345-20250707-23:28:37-998091,55031167.0,8004533.381818182,8.004533381818181
Scenario2-346-20250707-23:28:39-998100,55043300.0,8006298.181818182,8.006298181818181
Scenario2-347-20250707-23:28:42-998105,55037604.0,8005469.672727273,8.005469672727273
Scenario2-348-20250707-23:28:42-998110,55062540.0,8009096.7272727275,8.009096727272727
Scenario2-349-20250707-23:28:42-998115,54891903.0,7984276.8,7.9842768
