run,mean_scheduled_users,stddev_scheduled_users,min_scheduled_users,max_scheduled_users
Scenario2-319-20250707-23:26:23-997647,1.3928655842621,0.55018939640264,1.0,4.0
Scenario2-301-20250707-23:25:57-997400,1.3918656024436,0.55250044295389,1.0,4.0
Scenario2-302-20250707-23:25:58-997406,1.3934473918656,0.55353078981502,1.0,4.0
Scenario2-303-20250707-23:26:00-997427,1.3977745859166,0.55523111665023,1.0,4.0
Scenario2-304-20250707-23:26:02-997444,1.3940837439319,0.55516148101702,1.0,4.0
Scenario2-305-20250707-23:26:02-997449,1.3920837802949,0.55379210536315,1.0,4.0
Scenario2-306-20250707-23:26:05-997478,1.3937382956674,0.55453835786712,1.0,4.0
Scenario2-307-20250707-23:26:06-997483,1.391429246741,0.55215149019604,1.0,5.0
Scenario2-308-20250707-23:26:07-997499,1.3923746840967,0.55296164493834,1.0,4.0
Scenario2-309-20250707-23:26:09-997512,1.3950655442628,0.55278831701759,1.0,4.0
Scenario2-320-20250707-23:26:25-997669,1.3934655733532,0.55149402909589,1.0,4.0
Scenario2-330-20250707-23:26:39-997812,1.3920837802949,0.55457950127577,1.0,4.0
Scenario2-331-20250707-23:26:41-997837,1.3952655406265,0.55266177634458,1.0,5.0
Scenario2-332-20250707-23:26:43-997853,1.3908110761623,0.55255630594032,1.0,4.0
Scenario2-333-20250707-23:26:44-997861,1.3944473736841,0.55069318677666,1.0,4.0
Scenario2-334-20250707-23:26:47-997886,1.3930473991382,0.55203921674643,1.0,5.0
Scenario2-335-20250707-23:26:47-997891,1.3903383574844,0.5498566061532,1.0,4.0
Scenario2-336-20250707-23:26:48-997896,1.3912292503773,0.55059519844655,1.0,4.0
Scenario2-337-20250707-23:28:24-997985,1.3951200887257,0.55457191076974,1.0,4.0
Scenario2-338-20250707-23:28:27-998024,1.3912474318649,0.5525436472056,1.0,5.0
Scenario2-339-20250707-23:28:27-998029,1.3906292612862,0.55067446779162,1.0,5.0
Scenario2-321-20250707-23:26:28-997699,1.3918656024436,0.55250044295389,1.0,4.0
Scenario2-322-20250707-23:26:28-997700,1.3905201723605,0.5514776385126,1.0,4.0
Scenario2-323-20250707-23:26:29-997713,1.3946473700478,0.55399022285009,1.0,4.0
Scenario2-324-20250707-23:26:31-997729,1.3895383720296,0.55164448992026,1.0,5.0
Scenario2-325-20250707-23:26:31-997734,1.3953564480646,0.55376355369148,1.0,4.0
Scenario2-326-20250707-23:26:35-997766,1.3916110616171,0.55231890234521,1.0,4.0
Scenario2-327-20250707-23:26:35-997772,1.389847457319,0.55032041609109,1.0,4.0
Scenario2-328-20250707-23:26:37-997789,1.3945382811222,0.55373967135287,1.0,4.0
Scenario2-329-20250707-23:26:38-997806,1.3936655697169,0.55173038679956,1.0,4.0
Scenario2-340-20250707-23:28:31-998046,1.3917746950055,0.55099973390557,1.0,4.0
Scenario2-350-20250707-23:28:44-998121,1.3961564335194,0.55473412911127,1.0,4.0
Scenario2-351-20250707-23:28:45-998129,1.3941019254195,0.55359070316363,1.0,4.0
Scenario2-352-20250707-23:28:47-998134,1.391429246741,0.55458288579491,1.0,4.0
Scenario2-353-20250707-23:28:48-998140,1.3933383029399,0.55183197630829,1.0,4.0
Scenario2-354-20250707-23:28:48-998145,1.3917746950055,0.55182406405765,1.0,4.0
Scenario2-355-20250707-23:28:51-998153,1.3904292649225,0.55053563942195,1.0,4.0
Scenario2-356-20250707-23:28:51-998158,1.391429246741,0.55248068245807,1.0,4.0
Scenario2-357-20250707-23:28:53-998164,1.3947382774859,0.55374489133707,1.0,4.0
Scenario2-358-20250707-23:28:55-998172,1.3933564844276,0.55242823407883,1.0,4.0
Scenario2-359-20250707-23:28:57-998178,1.3926110434356,0.55402587940952,1.0,4.0
Scenario2-341-20250707-23:28:31-998051,1.3935564807913,0.55213760499605,1.0,4.0
Scenario2-342-20250707-23:28:32-998059,1.394265558808,0.55253714572372,1.0,4.0
Scenario2-343-20250707-23:28:33-998078,1.3917928764932,0.55304537549248,1.0,4.0
Scenario2-344-20250707-23:28:34-998086,1.3890656533518,0.55092292950393,1.0,4.0
Scenario2-345-20250707-23:28:37-998091,1.3924837730223,0.55209440549383,1.0,4.0
Scenario2-346-20250707-23:28:39-998100,1.3929383102125,0.55356394456429,1.0,4.0
Scenario2-347-20250707-23:28:42-998105,1.3924837730223,0.55298286660566,1.0,5.0
Scenario2-348-20250707-23:28:42-998110,1.3923383211214,0.55302032460629,1.0,4.0
Scenario2-349-20250707-23:28:42-998115,1.3958291667424,0.55388550196606,1.0,4.0
