run,mean_rb_utilization,stddev_rb_utilization,min_rb_utilization,max_rb_utilization
Scenario2-306-20250707-23:26:05-997478,24.999800003636,0.014140721363408,24.0,25.0
Scenario2-307-20250707-23:26:06-997483,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-308-20250707-23:26:07-997499,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-309-20250707-23:26:09-997512,24.999600007273,0.019995999671075,24.0,25.0
Scenario2-320-20250707-23:26:25-997669,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-330-20250707-23:26:39-997812,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-331-20250707-23:26:41-997837,24.999781822149,0.014769367479519,24.0,25.0
Scenario2-332-20250707-23:26:43-997853,24.999781822149,0.014769367479519,24.0,25.0
Scenario2-333-20250707-23:26:44-997861,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-334-20250707-23:26:47-997886,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-335-20250707-23:26:47-997891,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-336-20250707-23:26:48-997896,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-337-20250707-23:28:24-997985,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-338-20250707-23:28:27-998024,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-339-20250707-23:28:27-998029,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-321-20250707-23:26:28-997699,24.999800003636,0.014140721363408,24.0,25.0
Scenario2-322-20250707-23:26:28-997700,24.999745459173,0.015952450043804,24.0,25.0
Scenario2-323-20250707-23:26:29-997713,24.999527281322,0.021737152658579,24.0,25.0
Scenario2-324-20250707-23:26:31-997729,24.999800003636,0.014140721363408,24.0,25.0
Scenario2-325-20250707-23:26:31-997734,24.999781822149,0.014769367479519,24.0,25.0
Scenario2-326-20250707-23:26:35-997766,24.999527281322,0.021737152658579,24.0,25.0
Scenario2-327-20250707-23:26:35-997772,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-328-20250707-23:26:37-997789,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-329-20250707-23:26:38-997806,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-340-20250707-23:28:31-998046,24.999690914711,0.017578264239752,24.0,25.0
Scenario2-350-20250707-23:28:44-998121,24.999745459173,0.015952450043804,24.0,25.0
Scenario2-351-20250707-23:28:45-998129,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-352-20250707-23:28:47-998134,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-353-20250707-23:28:48-998140,24.999781822149,0.014769367479519,24.0,25.0
Scenario2-354-20250707-23:28:48-998145,24.999781822149,0.014769367479519,24.0,25.0
Scenario2-355-20250707-23:28:51-998153,24.999836366612,0.012790996333279,24.0,25.0
Scenario2-356-20250707-23:28:51-998158,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-357-20250707-23:28:53-998164,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-358-20250707-23:28:55-998172,24.999745459173,0.015952450043804,24.0,25.0
Scenario2-359-20250707-23:28:57-998178,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-341-20250707-23:28:31-998051,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-342-20250707-23:28:32-998059,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-343-20250707-23:28:33-998078,24.999836366612,0.012790996333279,24.0,25.0
Scenario2-344-20250707-23:28:34-998086,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-345-20250707-23:28:37-998091,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-346-20250707-23:28:39-998100,24.999654551735,0.018583196948529,24.0,25.0
Scenario2-347-20250707-23:28:42-998105,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-348-20250707-23:28:42-998110,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-349-20250707-23:28:42-998115,24.999727277686,0.016512204391059,24.0,25.0
